"s2","s1","time","z"
11.25,1.25,2000-11-03 09:05:00,-6
8.75,1.25,2000-11-03 09:05:00,-5
6.25,1.25,2000-11-03 09:05:00,0
3.75,1.25,2000-11-03 09:05:00,0
1.25,1.25,2000-11-03 09:05:00,1
98.75,3.75,2000-11-03 09:05:00,0
96.25,3.75,2000-11-03 09:05:00,0
93.75,3.75,2000-11-03 09:05:00,-1
91.25,3.75,2000-11-03 09:05:00,0
88.75,3.75,2000-11-03 09:05:00,0
86.25,3.75,2000-11-03 09:05:00,0
83.75,3.75,2000-11-03 09:05:00,0
81.25,3.75,2000-11-03 09:05:00,0
78.75,3.75,2000-11-03 09:05:00,0
76.25,3.75,2000-11-03 09:05:00,0
73.75,3.75,2000-11-03 09:05:00,0
71.25,3.75,2000-11-03 09:05:00,0
68.75,3.75,2000-11-03 09:05:00,0
66.25,3.75,2000-11-03 09:05:00,0
63.75,3.75,2000-11-03 09:05:00,-4
61.25,3.75,2000-11-03 09:05:00,0
58.75,3.75,2000-11-03 09:05:00,-1
56.25,3.75,2000-11-03 09:05:00,2
53.75,3.75,2000-11-03 09:05:00,33
51.25,3.75,2000-11-03 09:05:00,17
48.75,3.75,2000-11-03 09:05:00,28
46.25,3.75,2000-11-03 09:05:00,21
43.75,3.75,2000-11-03 09:05:00,16
41.25,3.75,2000-11-03 09:05:00,17
38.75,3.75,2000-11-03 09:05:00,0
36.25,3.75,2000-11-03 09:05:00,0
33.75,3.75,2000-11-03 09:05:00,7
31.25,3.75,2000-11-03 09:05:00,0
28.75,3.75,2000-11-03 09:05:00,-5
26.25,3.75,2000-11-03 09:05:00,-4
23.75,3.75,2000-11-03 09:05:00,3
21.25,3.75,2000-11-03 09:05:00,0
18.75,3.75,2000-11-03 09:05:00,0
16.25,3.75,2000-11-03 09:05:00,-9
13.75,3.75,2000-11-03 09:05:00,0
11.25,3.75,2000-11-03 09:05:00,0
8.75,3.75,2000-11-03 09:05:00,0
6.25,3.75,2000-11-03 09:05:00,-8
3.75,3.75,2000-11-03 09:05:00,0
1.25,3.75,2000-11-03 09:05:00,0
98.75,6.25,2000-11-03 09:05:00,0
96.25,6.25,2000-11-03 09:05:00,0
93.75,6.25,2000-11-03 09:05:00,0
91.25,6.25,2000-11-03 09:05:00,0
88.75,6.25,2000-11-03 09:05:00,0
86.25,6.25,2000-11-03 09:05:00,0
83.75,6.25,2000-11-03 09:05:00,0
81.25,6.25,2000-11-03 09:05:00,0
78.75,6.25,2000-11-03 09:05:00,0
76.25,6.25,2000-11-03 09:05:00,0
73.75,6.25,2000-11-03 09:05:00,0
71.25,6.25,2000-11-03 09:05:00,0
68.75,6.25,2000-11-03 09:05:00,0
66.25,6.25,2000-11-03 09:05:00,0
63.75,6.25,2000-11-03 09:05:00,0
61.25,6.25,2000-11-03 09:05:00,0
58.75,6.25,2000-11-03 09:05:00,5
56.25,6.25,2000-11-03 09:05:00,18
53.75,6.25,2000-11-03 09:05:00,22
51.25,6.25,2000-11-03 09:05:00,26
48.75,6.25,2000-11-03 09:05:00,25
46.25,6.25,2000-11-03 09:05:00,24
43.75,6.25,2000-11-03 09:05:00,8
41.25,6.25,2000-11-03 09:05:00,0
38.75,6.25,2000-11-03 09:05:00,-6
36.25,6.25,2000-11-03 09:05:00,17
33.75,6.25,2000-11-03 09:05:00,0
31.25,6.25,2000-11-03 09:05:00,-3
28.75,6.25,2000-11-03 09:05:00,0
26.25,6.25,2000-11-03 09:05:00,-3
23.75,6.25,2000-11-03 09:05:00,-5
21.25,6.25,2000-11-03 09:05:00,0
18.75,6.25,2000-11-03 09:05:00,0
16.25,6.25,2000-11-03 09:05:00,-9
13.75,6.25,2000-11-03 09:05:00,-9
11.25,6.25,2000-11-03 09:05:00,0
8.75,6.25,2000-11-03 09:05:00,-6
6.25,6.25,2000-11-03 09:05:00,0
3.75,6.25,2000-11-03 09:05:00,0
1.25,6.25,2000-11-03 09:05:00,0
98.75,8.75,2000-11-03 09:05:00,0
96.25,8.75,2000-11-03 09:05:00,0
93.75,8.75,2000-11-03 09:05:00,0
91.25,8.75,2000-11-03 09:05:00,0
88.75,8.75,2000-11-03 09:05:00,0
86.25,8.75,2000-11-03 09:05:00,0
83.75,8.75,2000-11-03 09:05:00,0
81.25,8.75,2000-11-03 09:05:00,0
78.75,8.75,2000-11-03 09:05:00,0
76.25,8.75,2000-11-03 09:05:00,0
73.75,8.75,2000-11-03 09:05:00,0
71.25,8.75,2000-11-03 09:05:00,0
68.75,8.75,2000-11-03 09:05:00,0
66.25,8.75,2000-11-03 09:05:00,0
63.75,8.75,2000-11-03 09:05:00,0
61.25,8.75,2000-11-03 09:05:00,-1
58.75,8.75,2000-11-03 09:05:00,15
56.25,8.75,2000-11-03 09:05:00,21
53.75,8.75,2000-11-03 09:05:00,24
51.25,8.75,2000-11-03 09:05:00,21
48.75,8.75,2000-11-03 09:05:00,22
46.25,8.75,2000-11-03 09:05:00,25
43.75,8.75,2000-11-03 09:05:00,17
41.25,8.75,2000-11-03 09:05:00,19
38.75,8.75,2000-11-03 09:05:00,16
36.25,8.75,2000-11-03 09:05:00,16
33.75,8.75,2000-11-03 09:05:00,24
31.25,8.75,2000-11-03 09:05:00,-4
28.75,8.75,2000-11-03 09:05:00,0
26.25,8.75,2000-11-03 09:05:00,-4
23.75,8.75,2000-11-03 09:05:00,0
21.25,8.75,2000-11-03 09:05:00,0
18.75,8.75,2000-11-03 09:05:00,-9
16.25,8.75,2000-11-03 09:05:00,0
13.75,8.75,2000-11-03 09:05:00,0
11.25,8.75,2000-11-03 09:05:00,-7
8.75,8.75,2000-11-03 09:05:00,-9
6.25,8.75,2000-11-03 09:05:00,-5
3.75,8.75,2000-11-03 09:05:00,9
1.25,8.75,2000-11-03 09:05:00,0
98.75,11.25,2000-11-03 09:05:00,0
96.25,11.25,2000-11-03 09:05:00,0
93.75,11.25,2000-11-03 09:05:00,0
91.25,11.25,2000-11-03 09:05:00,0
88.75,11.25,2000-11-03 09:05:00,0
86.25,11.25,2000-11-03 09:05:00,0
83.75,11.25,2000-11-03 09:05:00,0
81.25,11.25,2000-11-03 09:05:00,0
78.75,11.25,2000-11-03 09:05:00,0
76.25,11.25,2000-11-03 09:05:00,0
73.75,11.25,2000-11-03 09:05:00,0
71.25,11.25,2000-11-03 09:05:00,0
68.75,11.25,2000-11-03 09:05:00,0
66.25,11.25,2000-11-03 09:05:00,0
63.75,11.25,2000-11-03 09:05:00,0
61.25,11.25,2000-11-03 09:05:00,-2
58.75,11.25,2000-11-03 09:05:00,16
56.25,11.25,2000-11-03 09:05:00,27
53.75,11.25,2000-11-03 09:05:00,24
51.25,11.25,2000-11-03 09:05:00,29
48.75,11.25,2000-11-03 09:05:00,27
46.25,11.25,2000-11-03 09:05:00,39
43.75,11.25,2000-11-03 09:05:00,31
41.25,11.25,2000-11-03 09:05:00,35
38.75,11.25,2000-11-03 09:05:00,43
36.25,11.25,2000-11-03 09:05:00,41
33.75,11.25,2000-11-03 09:05:00,37
31.25,11.25,2000-11-03 09:05:00,8
28.75,11.25,2000-11-03 09:05:00,-3
26.25,11.25,2000-11-03 09:05:00,-4
23.75,11.25,2000-11-03 09:05:00,0
21.25,11.25,2000-11-03 09:05:00,0
18.75,11.25,2000-11-03 09:05:00,0
16.25,11.25,2000-11-03 09:05:00,0
13.75,11.25,2000-11-03 09:05:00,0
11.25,11.25,2000-11-03 09:05:00,0
8.75,11.25,2000-11-03 09:05:00,-4
6.25,11.25,2000-11-03 09:05:00,0
3.75,11.25,2000-11-03 09:05:00,2
1.25,11.25,2000-11-03 09:05:00,0
98.75,13.75,2000-11-03 09:05:00,0
96.25,13.75,2000-11-03 09:05:00,0
93.75,13.75,2000-11-03 09:05:00,0
91.25,13.75,2000-11-03 09:05:00,0
88.75,13.75,2000-11-03 09:05:00,0
86.25,13.75,2000-11-03 09:05:00,0
83.75,13.75,2000-11-03 09:05:00,0
81.25,13.75,2000-11-03 09:05:00,0
78.75,13.75,2000-11-03 09:05:00,0
76.25,13.75,2000-11-03 09:05:00,0
73.75,13.75,2000-11-03 09:05:00,0
71.25,13.75,2000-11-03 09:05:00,0
68.75,13.75,2000-11-03 09:05:00,0
66.25,13.75,2000-11-03 09:05:00,0
63.75,13.75,2000-11-03 09:05:00,-4
61.25,13.75,2000-11-03 09:05:00,-3
58.75,13.75,2000-11-03 09:05:00,11
56.25,13.75,2000-11-03 09:05:00,22
53.75,13.75,2000-11-03 09:05:00,29
51.25,13.75,2000-11-03 09:05:00,24
48.75,13.75,2000-11-03 09:05:00,23
46.25,13.75,2000-11-03 09:05:00,31
43.75,13.75,2000-11-03 09:05:00,35
41.25,13.75,2000-11-03 09:05:00,40
38.75,13.75,2000-11-03 09:05:00,34
36.25,13.75,2000-11-03 09:05:00,22
33.75,13.75,2000-11-03 09:05:00,15
31.25,13.75,2000-11-03 09:05:00,-3
28.75,13.75,2000-11-03 09:05:00,0
26.25,13.75,2000-11-03 09:05:00,-5
23.75,13.75,2000-11-03 09:05:00,-3
21.25,13.75,2000-11-03 09:05:00,0
18.75,13.75,2000-11-03 09:05:00,0
16.25,13.75,2000-11-03 09:05:00,0
13.75,13.75,2000-11-03 09:05:00,0
11.25,13.75,2000-11-03 09:05:00,-9
8.75,13.75,2000-11-03 09:05:00,-6
6.25,13.75,2000-11-03 09:05:00,0
3.75,13.75,2000-11-03 09:05:00,-8
1.25,13.75,2000-11-03 09:05:00,0
98.75,16.25,2000-11-03 09:05:00,0
96.25,16.25,2000-11-03 09:05:00,0
93.75,16.25,2000-11-03 09:05:00,0
91.25,16.25,2000-11-03 09:05:00,0
88.75,16.25,2000-11-03 09:05:00,0
86.25,16.25,2000-11-03 09:05:00,0
83.75,16.25,2000-11-03 09:05:00,0
81.25,16.25,2000-11-03 09:05:00,0
78.75,16.25,2000-11-03 09:05:00,0
76.25,16.25,2000-11-03 09:05:00,-3
73.75,16.25,2000-11-03 09:05:00,-2
71.25,16.25,2000-11-03 09:05:00,0
68.75,16.25,2000-11-03 09:05:00,0
66.25,16.25,2000-11-03 09:05:00,-6
63.75,16.25,2000-11-03 09:05:00,0
61.25,16.25,2000-11-03 09:05:00,1
58.75,16.25,2000-11-03 09:05:00,3
56.25,16.25,2000-11-03 09:05:00,14
53.75,16.25,2000-11-03 09:05:00,23
51.25,16.25,2000-11-03 09:05:00,20
48.75,16.25,2000-11-03 09:05:00,22
46.25,16.25,2000-11-03 09:05:00,27
43.75,16.25,2000-11-03 09:05:00,34
41.25,16.25,2000-11-03 09:05:00,27
38.75,16.25,2000-11-03 09:05:00,2
36.25,16.25,2000-11-03 09:05:00,0
33.75,16.25,2000-11-03 09:05:00,2
31.25,16.25,2000-11-03 09:05:00,0
28.75,16.25,2000-11-03 09:05:00,-2
26.25,16.25,2000-11-03 09:05:00,-2
23.75,16.25,2000-11-03 09:05:00,0
21.25,16.25,2000-11-03 09:05:00,-7
18.75,16.25,2000-11-03 09:05:00,0
16.25,16.25,2000-11-03 09:05:00,0
13.75,16.25,2000-11-03 09:05:00,0
11.25,16.25,2000-11-03 09:05:00,1
8.75,16.25,2000-11-03 09:05:00,0
6.25,16.25,2000-11-03 09:05:00,3
3.75,16.25,2000-11-03 09:05:00,0
1.25,16.25,2000-11-03 09:05:00,-4
98.75,18.75,2000-11-03 09:05:00,0
96.25,18.75,2000-11-03 09:05:00,0
93.75,18.75,2000-11-03 09:05:00,0
91.25,18.75,2000-11-03 09:05:00,0
88.75,18.75,2000-11-03 09:05:00,0
86.25,18.75,2000-11-03 09:05:00,0
83.75,18.75,2000-11-03 09:05:00,0
81.25,18.75,2000-11-03 09:05:00,0
78.75,18.75,2000-11-03 09:05:00,4
76.25,18.75,2000-11-03 09:05:00,0
73.75,18.75,2000-11-03 09:05:00,0
71.25,18.75,2000-11-03 09:05:00,0
68.75,18.75,2000-11-03 09:05:00,0
66.25,18.75,2000-11-03 09:05:00,-2
63.75,18.75,2000-11-03 09:05:00,2
61.25,18.75,2000-11-03 09:05:00,1
58.75,18.75,2000-11-03 09:05:00,-3
56.25,18.75,2000-11-03 09:05:00,10
53.75,18.75,2000-11-03 09:05:00,20
51.25,18.75,2000-11-03 09:05:00,24
48.75,18.75,2000-11-03 09:05:00,22
46.25,18.75,2000-11-03 09:05:00,27
43.75,18.75,2000-11-03 09:05:00,12
41.25,18.75,2000-11-03 09:05:00,18
38.75,18.75,2000-11-03 09:05:00,16
36.25,18.75,2000-11-03 09:05:00,1
33.75,18.75,2000-11-03 09:05:00,2
31.25,18.75,2000-11-03 09:05:00,-1
28.75,18.75,2000-11-03 09:05:00,0
26.25,18.75,2000-11-03 09:05:00,4
23.75,18.75,2000-11-03 09:05:00,-6
21.25,18.75,2000-11-03 09:05:00,-3
18.75,18.75,2000-11-03 09:05:00,0
16.25,18.75,2000-11-03 09:05:00,0
13.75,18.75,2000-11-03 09:05:00,22
11.25,18.75,2000-11-03 09:05:00,24
8.75,18.75,2000-11-03 09:05:00,41
6.25,18.75,2000-11-03 09:05:00,16
3.75,18.75,2000-11-03 09:05:00,12
1.25,18.75,2000-11-03 09:05:00,0
98.75,21.25,2000-11-03 09:05:00,0
96.25,21.25,2000-11-03 09:05:00,0
93.75,21.25,2000-11-03 09:05:00,0
91.25,21.25,2000-11-03 09:05:00,0
88.75,21.25,2000-11-03 09:05:00,0
86.25,21.25,2000-11-03 09:05:00,0
83.75,21.25,2000-11-03 09:05:00,0
81.25,21.25,2000-11-03 09:05:00,-3
78.75,21.25,2000-11-03 09:05:00,0
76.25,21.25,2000-11-03 09:05:00,0
73.75,21.25,2000-11-03 09:05:00,0
71.25,21.25,2000-11-03 09:05:00,0
68.75,21.25,2000-11-03 09:05:00,-5
66.25,21.25,2000-11-03 09:05:00,-1
63.75,21.25,2000-11-03 09:05:00,0
61.25,21.25,2000-11-03 09:05:00,0
58.75,21.25,2000-11-03 09:05:00,-2
56.25,21.25,2000-11-03 09:05:00,0
53.75,21.25,2000-11-03 09:05:00,16
51.25,21.25,2000-11-03 09:05:00,12
48.75,21.25,2000-11-03 09:05:00,5
46.25,21.25,2000-11-03 09:05:00,25
43.75,21.25,2000-11-03 09:05:00,20
41.25,21.25,2000-11-03 09:05:00,20
38.75,21.25,2000-11-03 09:05:00,5
36.25,21.25,2000-11-03 09:05:00,2
33.75,21.25,2000-11-03 09:05:00,0
31.25,21.25,2000-11-03 09:05:00,0
28.75,21.25,2000-11-03 09:05:00,0
26.25,21.25,2000-11-03 09:05:00,0
23.75,21.25,2000-11-03 09:05:00,-4
21.25,21.25,2000-11-03 09:05:00,-13
18.75,21.25,2000-11-03 09:05:00,7
16.25,21.25,2000-11-03 09:05:00,17
13.75,21.25,2000-11-03 09:05:00,39
11.25,21.25,2000-11-03 09:05:00,51
8.75,21.25,2000-11-03 09:05:00,46
6.25,21.25,2000-11-03 09:05:00,32
3.75,21.25,2000-11-03 09:05:00,0
1.25,21.25,2000-11-03 09:05:00,0
98.75,23.75,2000-11-03 09:05:00,0
96.25,23.75,2000-11-03 09:05:00,0
93.75,23.75,2000-11-03 09:05:00,0
91.25,23.75,2000-11-03 09:05:00,0
88.75,23.75,2000-11-03 09:05:00,0
86.25,23.75,2000-11-03 09:05:00,0
83.75,23.75,2000-11-03 09:05:00,0
81.25,23.75,2000-11-03 09:05:00,0
78.75,23.75,2000-11-03 09:05:00,0
76.25,23.75,2000-11-03 09:05:00,0
73.75,23.75,2000-11-03 09:05:00,0
71.25,23.75,2000-11-03 09:05:00,-3
68.75,23.75,2000-11-03 09:05:00,-2
66.25,23.75,2000-11-03 09:05:00,-3
63.75,23.75,2000-11-03 09:05:00,0
61.25,23.75,2000-11-03 09:05:00,-2
58.75,23.75,2000-11-03 09:05:00,0
56.25,23.75,2000-11-03 09:05:00,0
53.75,23.75,2000-11-03 09:05:00,7
51.25,23.75,2000-11-03 09:05:00,2
48.75,23.75,2000-11-03 09:05:00,6
46.25,23.75,2000-11-03 09:05:00,7
43.75,23.75,2000-11-03 09:05:00,18
41.25,23.75,2000-11-03 09:05:00,1
38.75,23.75,2000-11-03 09:05:00,-2
36.25,23.75,2000-11-03 09:05:00,1
33.75,23.75,2000-11-03 09:05:00,-2
31.25,23.75,2000-11-03 09:05:00,0
28.75,23.75,2000-11-03 09:05:00,6
26.25,23.75,2000-11-03 09:05:00,4
23.75,23.75,2000-11-03 09:05:00,0
21.25,23.75,2000-11-03 09:05:00,0
18.75,23.75,2000-11-03 09:05:00,8
16.25,23.75,2000-11-03 09:05:00,29
13.75,23.75,2000-11-03 09:05:00,49
11.25,23.75,2000-11-03 09:05:00,60
8.75,23.75,2000-11-03 09:05:00,34
6.25,23.75,2000-11-03 09:05:00,20
3.75,23.75,2000-11-03 09:05:00,0
1.25,23.75,2000-11-03 09:05:00,-4
98.75,26.25,2000-11-03 09:05:00,0
96.25,26.25,2000-11-03 09:05:00,0
93.75,26.25,2000-11-03 09:05:00,0
91.25,26.25,2000-11-03 09:05:00,0
88.75,26.25,2000-11-03 09:05:00,0
86.25,26.25,2000-11-03 09:05:00,-1
83.75,26.25,2000-11-03 09:05:00,3
81.25,26.25,2000-11-03 09:05:00,4
78.75,26.25,2000-11-03 09:05:00,8
76.25,26.25,2000-11-03 09:05:00,4
73.75,26.25,2000-11-03 09:05:00,10
71.25,26.25,2000-11-03 09:05:00,5
68.75,26.25,2000-11-03 09:05:00,-4
66.25,26.25,2000-11-03 09:05:00,0
63.75,26.25,2000-11-03 09:05:00,2
61.25,26.25,2000-11-03 09:05:00,0
58.75,26.25,2000-11-03 09:05:00,2
56.25,26.25,2000-11-03 09:05:00,1
53.75,26.25,2000-11-03 09:05:00,5
51.25,26.25,2000-11-03 09:05:00,11
48.75,26.25,2000-11-03 09:05:00,24
46.25,26.25,2000-11-03 09:05:00,23
43.75,26.25,2000-11-03 09:05:00,15
41.25,26.25,2000-11-03 09:05:00,4
38.75,26.25,2000-11-03 09:05:00,1
36.25,26.25,2000-11-03 09:05:00,-6
33.75,26.25,2000-11-03 09:05:00,1
31.25,26.25,2000-11-03 09:05:00,2
28.75,26.25,2000-11-03 09:05:00,2
26.25,26.25,2000-11-03 09:05:00,0
23.75,26.25,2000-11-03 09:05:00,5
21.25,26.25,2000-11-03 09:05:00,-3
18.75,26.25,2000-11-03 09:05:00,30
16.25,26.25,2000-11-03 09:05:00,35
13.75,26.25,2000-11-03 09:05:00,44
11.25,26.25,2000-11-03 09:05:00,32
8.75,26.25,2000-11-03 09:05:00,7
6.25,26.25,2000-11-03 09:05:00,0
3.75,26.25,2000-11-03 09:05:00,-9
1.25,26.25,2000-11-03 09:05:00,0
98.75,28.75,2000-11-03 09:05:00,0
96.25,28.75,2000-11-03 09:05:00,-3
93.75,28.75,2000-11-03 09:05:00,0
91.25,28.75,2000-11-03 09:05:00,0
88.75,28.75,2000-11-03 09:05:00,0
86.25,28.75,2000-11-03 09:05:00,8
83.75,28.75,2000-11-03 09:05:00,10
81.25,28.75,2000-11-03 09:05:00,8
78.75,28.75,2000-11-03 09:05:00,11
76.25,28.75,2000-11-03 09:05:00,16
73.75,28.75,2000-11-03 09:05:00,11
71.25,28.75,2000-11-03 09:05:00,7
68.75,28.75,2000-11-03 09:05:00,4
66.25,28.75,2000-11-03 09:05:00,0
63.75,28.75,2000-11-03 09:05:00,3
61.25,28.75,2000-11-03 09:05:00,0
58.75,28.75,2000-11-03 09:05:00,2
56.25,28.75,2000-11-03 09:05:00,1
53.75,28.75,2000-11-03 09:05:00,29
51.25,28.75,2000-11-03 09:05:00,39
48.75,28.75,2000-11-03 09:05:00,41
46.25,28.75,2000-11-03 09:05:00,36
43.75,28.75,2000-11-03 09:05:00,6
41.25,28.75,2000-11-03 09:05:00,3
38.75,28.75,2000-11-03 09:05:00,5
36.25,28.75,2000-11-03 09:05:00,16
33.75,28.75,2000-11-03 09:05:00,12
31.25,28.75,2000-11-03 09:05:00,1
28.75,28.75,2000-11-03 09:05:00,5
26.25,28.75,2000-11-03 09:05:00,-6
23.75,28.75,2000-11-03 09:05:00,-5
21.25,28.75,2000-11-03 09:05:00,0
18.75,28.75,2000-11-03 09:05:00,41
16.25,28.75,2000-11-03 09:05:00,35
13.75,28.75,2000-11-03 09:05:00,32
11.25,28.75,2000-11-03 09:05:00,16
8.75,28.75,2000-11-03 09:05:00,-6
6.25,28.75,2000-11-03 09:05:00,0
3.75,28.75,2000-11-03 09:05:00,15
1.25,28.75,2000-11-03 09:05:00,0
98.75,31.25,2000-11-03 09:05:00,0
96.25,31.25,2000-11-03 09:05:00,0
93.75,31.25,2000-11-03 09:05:00,8
91.25,31.25,2000-11-03 09:05:00,0
88.75,31.25,2000-11-03 09:05:00,0
86.25,31.25,2000-11-03 09:05:00,4
83.75,31.25,2000-11-03 09:05:00,5
81.25,31.25,2000-11-03 09:05:00,17
78.75,31.25,2000-11-03 09:05:00,22
76.25,31.25,2000-11-03 09:05:00,16
73.75,31.25,2000-11-03 09:05:00,13
71.25,31.25,2000-11-03 09:05:00,10
68.75,31.25,2000-11-03 09:05:00,12
66.25,31.25,2000-11-03 09:05:00,10
63.75,31.25,2000-11-03 09:05:00,26
61.25,31.25,2000-11-03 09:05:00,31
58.75,31.25,2000-11-03 09:05:00,10
56.25,31.25,2000-11-03 09:05:00,20
53.75,31.25,2000-11-03 09:05:00,32
51.25,31.25,2000-11-03 09:05:00,40
48.75,31.25,2000-11-03 09:05:00,34
46.25,31.25,2000-11-03 09:05:00,25
43.75,31.25,2000-11-03 09:05:00,6
41.25,31.25,2000-11-03 09:05:00,17
38.75,31.25,2000-11-03 09:05:00,23
36.25,31.25,2000-11-03 09:05:00,19
33.75,31.25,2000-11-03 09:05:00,16
31.25,31.25,2000-11-03 09:05:00,5
28.75,31.25,2000-11-03 09:05:00,0
26.25,31.25,2000-11-03 09:05:00,2
23.75,31.25,2000-11-03 09:05:00,8
21.25,31.25,2000-11-03 09:05:00,-1
18.75,31.25,2000-11-03 09:05:00,-5
16.25,31.25,2000-11-03 09:05:00,-5
13.75,31.25,2000-11-03 09:05:00,0
11.25,31.25,2000-11-03 09:05:00,0
8.75,31.25,2000-11-03 09:05:00,0
6.25,31.25,2000-11-03 09:05:00,10
3.75,31.25,2000-11-03 09:05:00,2
1.25,31.25,2000-11-03 09:05:00,0
98.75,33.75,2000-11-03 09:05:00,0
96.25,33.75,2000-11-03 09:05:00,0
93.75,33.75,2000-11-03 09:05:00,0
91.25,33.75,2000-11-03 09:05:00,12
88.75,33.75,2000-11-03 09:05:00,18
86.25,33.75,2000-11-03 09:05:00,13
83.75,33.75,2000-11-03 09:05:00,13
81.25,33.75,2000-11-03 09:05:00,17
78.75,33.75,2000-11-03 09:05:00,22
76.25,33.75,2000-11-03 09:05:00,22
73.75,33.75,2000-11-03 09:05:00,18
71.25,33.75,2000-11-03 09:05:00,14
68.75,33.75,2000-11-03 09:05:00,17
66.25,33.75,2000-11-03 09:05:00,22
63.75,33.75,2000-11-03 09:05:00,25
61.25,33.75,2000-11-03 09:05:00,34
58.75,33.75,2000-11-03 09:05:00,22
56.25,33.75,2000-11-03 09:05:00,35
53.75,33.75,2000-11-03 09:05:00,43
51.25,33.75,2000-11-03 09:05:00,42
48.75,33.75,2000-11-03 09:05:00,32
46.25,33.75,2000-11-03 09:05:00,37
43.75,33.75,2000-11-03 09:05:00,14
41.25,33.75,2000-11-03 09:05:00,3
38.75,33.75,2000-11-03 09:05:00,10
36.25,33.75,2000-11-03 09:05:00,12
33.75,33.75,2000-11-03 09:05:00,0
31.25,33.75,2000-11-03 09:05:00,-1
28.75,33.75,2000-11-03 09:05:00,4
26.25,33.75,2000-11-03 09:05:00,0
23.75,33.75,2000-11-03 09:05:00,-1
21.25,33.75,2000-11-03 09:05:00,1
18.75,33.75,2000-11-03 09:05:00,0
16.25,33.75,2000-11-03 09:05:00,0
13.75,33.75,2000-11-03 09:05:00,-5
11.25,33.75,2000-11-03 09:05:00,-12
8.75,33.75,2000-11-03 09:05:00,-4
6.25,33.75,2000-11-03 09:05:00,-4
3.75,33.75,2000-11-03 09:05:00,-11
1.25,33.75,2000-11-03 09:05:00,12
98.75,36.25,2000-11-03 09:05:00,1
96.25,36.25,2000-11-03 09:05:00,3
93.75,36.25,2000-11-03 09:05:00,13
91.25,36.25,2000-11-03 09:05:00,19
88.75,36.25,2000-11-03 09:05:00,21
86.25,36.25,2000-11-03 09:05:00,12
83.75,36.25,2000-11-03 09:05:00,6
81.25,36.25,2000-11-03 09:05:00,3
78.75,36.25,2000-11-03 09:05:00,18
76.25,36.25,2000-11-03 09:05:00,22
73.75,36.25,2000-11-03 09:05:00,18
71.25,36.25,2000-11-03 09:05:00,14
68.75,36.25,2000-11-03 09:05:00,17
66.25,36.25,2000-11-03 09:05:00,28
63.75,36.25,2000-11-03 09:05:00,29
61.25,36.25,2000-11-03 09:05:00,33
58.75,36.25,2000-11-03 09:05:00,35
56.25,36.25,2000-11-03 09:05:00,37
53.75,36.25,2000-11-03 09:05:00,36
51.25,36.25,2000-11-03 09:05:00,33
48.75,36.25,2000-11-03 09:05:00,39
46.25,36.25,2000-11-03 09:05:00,47
43.75,36.25,2000-11-03 09:05:00,23
41.25,36.25,2000-11-03 09:05:00,0
38.75,36.25,2000-11-03 09:05:00,1
36.25,36.25,2000-11-03 09:05:00,3
33.75,36.25,2000-11-03 09:05:00,1
31.25,36.25,2000-11-03 09:05:00,15
28.75,36.25,2000-11-03 09:05:00,24
26.25,36.25,2000-11-03 09:05:00,10
23.75,36.25,2000-11-03 09:05:00,6
21.25,36.25,2000-11-03 09:05:00,0
18.75,36.25,2000-11-03 09:05:00,0
16.25,36.25,2000-11-03 09:05:00,0
13.75,36.25,2000-11-03 09:05:00,0
11.25,36.25,2000-11-03 09:05:00,0
8.75,36.25,2000-11-03 09:05:00,5
6.25,36.25,2000-11-03 09:05:00,-3
3.75,36.25,2000-11-03 09:05:00,-2
1.25,36.25,2000-11-03 09:05:00,0
98.75,38.75,2000-11-03 09:05:00,-2
96.25,38.75,2000-11-03 09:05:00,0
93.75,38.75,2000-11-03 09:05:00,13
91.25,38.75,2000-11-03 09:05:00,18
88.75,38.75,2000-11-03 09:05:00,10
86.25,38.75,2000-11-03 09:05:00,12
83.75,38.75,2000-11-03 09:05:00,7
81.25,38.75,2000-11-03 09:05:00,4
78.75,38.75,2000-11-03 09:05:00,6
76.25,38.75,2000-11-03 09:05:00,17
73.75,38.75,2000-11-03 09:05:00,15
71.25,38.75,2000-11-03 09:05:00,5
68.75,38.75,2000-11-03 09:05:00,21
66.25,38.75,2000-11-03 09:05:00,14
63.75,38.75,2000-11-03 09:05:00,13
61.25,38.75,2000-11-03 09:05:00,23
58.75,38.75,2000-11-03 09:05:00,37
56.25,38.75,2000-11-03 09:05:00,32
53.75,38.75,2000-11-03 09:05:00,20
51.25,38.75,2000-11-03 09:05:00,32
48.75,38.75,2000-11-03 09:05:00,39
46.25,38.75,2000-11-03 09:05:00,32
43.75,38.75,2000-11-03 09:05:00,12
41.25,38.75,2000-11-03 09:05:00,1
38.75,38.75,2000-11-03 09:05:00,0
36.25,38.75,2000-11-03 09:05:00,0
33.75,38.75,2000-11-03 09:05:00,-2
31.25,38.75,2000-11-03 09:05:00,-1
28.75,38.75,2000-11-03 09:05:00,14
26.25,38.75,2000-11-03 09:05:00,10
23.75,38.75,2000-11-03 09:05:00,7
21.25,38.75,2000-11-03 09:05:00,0
18.75,38.75,2000-11-03 09:05:00,-8
16.25,38.75,2000-11-03 09:05:00,0
13.75,38.75,2000-11-03 09:05:00,-1
11.25,38.75,2000-11-03 09:05:00,1
8.75,38.75,2000-11-03 09:05:00,-3
6.25,38.75,2000-11-03 09:05:00,-2
3.75,38.75,2000-11-03 09:05:00,21
